Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,2
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
16,0.28,0.689812,250,0,12.589,2,33,3,1.45205,0.353118,0,9.28637,1.00306,1.03848,50,10,6.36516,6.58994,3.11853,1.17341,0.00890427,1,0,0,0,0,0,0,0,0,0
17,0.28,0.689812,250,0,12.589,2,33,3,1.45205,0.353118,0,9.28637,1.00306,1.03848,50,10,6.36516,6.58994,3.11853,1.17341,0.00890427,1,1.89293,1.09545,1.72603,0,0,0,6.95322e-310,0,2.12196e-314
18,0.28,0.689812,250,0,12.589,2,33,3,1.45205,0.353118,0,9.28637,1.00306,1.03848,50,10,6.36516,6.58994,3.11853,1.17341,0.00890427,1,1.89293,1.09545,1.72603,2.45205,0,0,0,0,2.12196e-314
19,0.28,0.689812,250,0,12.589,2,33,3,1.45205,0.353118,0,9.28637,1.00306,1.03848,50,10,6.36516,6.58994,3.11853,1.17341,0.00890427,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
20,0.28,0.689812,250,0,12.589,2,33,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,6.36516,6.58994,3.11853,1.17341,0.00890427,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
21,0.28,0.689812,250,0,12.589,2,33,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,22.2944,23.0817,4.26626,1.60526,0.00890427,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
22,0.28,0.689812,250,0,12.589,2,25,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,22.2944,23.0817,4.26626,1.60526,-0.00776715,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
23,0.28,0.689812,250,0,12.589,2,25,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,22.2944,23.0817,4.26626,1.60526,-0.00776715,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,0,2.12196e-314
24,0.28,0.689812,250,0,12.589,2,25,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,22.2944,23.0817,4.26626,1.60526,-0.00776715,1,1.89293,1.09545,1.72603,2.45205,0,0.325691,0,0,2.12196e-314
25,0.28,0.689812,250,0,12.589,2,25,4.1041,1.45205,1.23682,0,9.28637,1.00306,1.03848,50,11,22.2944,23.0817,4.26626,1.60526,-0.00776715,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
26,0.28,0.689812,250,0,12.589,2,25,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,22.2944,23.0817,4.26626,1.60526,-0.00776715,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
27,0.28,0.689812,250,0,12.589,2,25,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,31.6964,32.8158,4.65855,1.75287,-0.00776715,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
28,0.28,0.689812,250,0,12.589,2,23,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,31.6964,32.8158,4.65855,1.75287,-0.00714981,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
29,0.28,0.689812,250,0,12.589,2,23,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,31.6964,32.8158,4.65855,1.75287,-0.00714981,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,0,2.12196e-314
30,0.28,0.689812,250,0,12.589,2,23,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,31.6964,32.8158,4.65855,1.75287,-0.00714981,1,1.89293,1.09545,1.72603,2.45205,0,0.325691,0,0,2.12196e-314
31,0.28,0.689812,250,0,12.589,2,23,4.48148,1.45205,1.75841,0,9.28637,1.00306,1.03848,50,12,31.6964,32.8158,4.65855,1.75287,-0.00714981,1,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
32,0.28,0.689812,250,0,12.589,2,23,4.62915,1.45205,2.00189,0,9.28637,1.00306,1.03848,50,13,31.6964,32.8158,4.65855,1.75287,-0.00714981,0,1.89293,1.09545,1.72603,0.986644,0.988044,0.325691,0.879665,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.3,0.689812,250,0,12.589,2,20,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,13,31.6964,32.8158,4.65855,1.75287,-0.00714981,0,0,0,0,0,0,0,0,0,0
5,0.3,0.689812,250,0,12.589,2,20,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,0,6.33045,6.58697,3.32674,1.21797,0,1,0,0,0,0,0,0,0,0,0
6,0.3,0.689812,250,0,12.589,2,23,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,1,6.33045,6.58697,3.32674,1.21797,0.213467,1,0,0,0,0,0,0,0,0,0
7,0.3,0.689812,250,0,12.589,2,24,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,2,6.33045,6.58697,3.32674,1.21797,0.185702,1,0,0,0,0,0,0,0,0,0
8,0.3,0.689812,250,0,12.589,2,25,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,3,6.33045,6.58697,3.32674,1.21797,0.159116,1,0,0,0,0,0,0,0,0,0
9,0.3,0.689812,250,0,12.589,2,26,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,4,6.33045,6.58697,3.32674,1.21797,0.13388,1,0,0,0,0,0,0,0,0,0
10,0.3,0.689812,250,0,12.589,2,27,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,5,6.33045,6.58697,3.32674,1.21797,0.110178,1,0,0,0,0,0,0,0,0,0
11,0.3,0.689812,250,0,12.589,2,28,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,6,6.33045,6.58697,3.32674,1.21797,0.0881801,1,0,0,0,0,0,0,0,0,0
12,0.3,0.689812,250,0,12.589,2,29,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,7,6.33045,6.58697,3.32674,1.21797,0.0680322,1,0,0,0,0,0,0,0,0,0
13,0.3,0.689812,250,0,12.589,2,30,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,8,6.33045,6.58697,3.32674,1.21797,0.0498422,1,0,0,0,0,0,0,0,0,0
14,0.3,0.689812,250,0,12.589,2,31,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,9,6.33045,6.58697,3.32674,1.21797,0.0336739,1,0,0,0,0,0,0,0,0,0
15,0.3,0.689812,250,0,12.589,2,32,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,10,6.33045,6.58697,3.32674,1.21797,0.0195449,1,0,0,0,0,0,0,0,0,0
16,0.3,0.689812,250,0,12.589,2,33,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,10,6.33045,6.58697,3.32674,1.21797,0.00742773,1,0,0,0,0,0,0,0,0,0
17,0.3,0.689812,250,0,12.589,2,33,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,10,6.33045,6.58697,3.32674,1.21797,0.00742773,1,1.89293,1.09545,1.75891,0,0,0,6.95322e-310,0,2.12196e-314
18,0.3,0.689812,250,0,12.589,2,33,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,10,6.33045,6.58697,3.32674,1.21797,0.00742773,1,1.89293,1.09545,1.75891,2.51781,0,0,0,0,2.12196e-314
19,0.3,0.689812,250,0,12.589,2,33,3,1.51781,0.36911,0,9.5186,1.00351,1.04417,50,10,6.33045,6.58697,3.32674,1.21797,0.00742773,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
20,0.3,0.689812,250,0,12.589,2,33,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,6.33045,6.58697,3.32674,1.21797,0.00742773,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
21,0.3,0.689812,250,0,12.589,2,33,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,23.4288,24.3782,4.61421,1.68934,0.00742773,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
22,0.3,0.689812,250,0,12.589,2,25,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,23.4288,24.3782,4.61421,1.68934,-0.0147321,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
23,0.3,0.689812,250,0,12.589,2,25,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,23.4288,24.3782,4.61421,1.68934,-0.0147321,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,0,2.12196e-314
24,0.3,0.689812,250,0,12.589,2,25,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,23.4288,24.3782,4.61421,1.68934,-0.0147321,1,1.89293,1.09545,1.75891,2.51781,0,0.359542,0,0,2.12196e-314
25,0.3,0.689812,250,0,12.589,2,25,4.16102,1.51781,1.36607,0,9.5186,1.00351,1.04417,50,11,23.4288,24.3782,4.61421,1.68934,-0.0147321,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
26,0.3,0.689812,250,0,12.589,2,25,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,23.4288,24.3782,4.61421,1.68934,-0.0147321,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
27,0.3,0.689812,250,0,12.589,2,25,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,33.7763,35.145,5.05607,1.85111,-0.0147321,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
28,0.3,0.689812,250,0,12.589,2,23,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,33.7763,35.145,5.05607,1.85111,-0.0159996,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
29,0.3,0.689812,250,0,12.589,2,23,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,33.7763,35.145,5.05607,1.85111,-0.0159996,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,0,2.12196e-314
30,0.3,0.689812,250,0,12.589,2,23,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,33.7763,35.145,5.05607,1.85111,-0.0159996,1,1.89293,1.09545,1.75891,2.51781,0,0.359542,0,0,2.12196e-314
31,0.3,0.689812,250,0,12.589,2,23,4.55948,1.51781,1.96939,0,9.5186,1.00351,1.04417,50,12,33.7763,35.145,5.05607,1.85111,-0.0159996,1,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
32,0.3,0.689812,250,0,12.589,2,23,4.71801,1.51781,2.2579,0,9.5186,1.00351,1.04417,50,13,33.7763,35.145,5.05607,1.85111,-0.0159996,0,1.89293,1.09545,1.75891,0.97779,1.03087,0.359542,0.907181,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.32,0.689812,250,0,12.589,2,20,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,13,33.7763,35.145,5.05607,1.85111,-0.0159996,0,0,0,0,0,0,0,0,0,0
5,0.32,0.689812,250,0,12.589,2,20,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,0,6.29376,6.5838,3.53578,1.26388,0,1,0,0,0,0,0,0,0,0,0
6,0.32,0.689812,250,0,12.589,2,23,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,1,6.29376,6.5838,3.53578,1.26388,0.21641,1,0,0,0,0,0,0,0,0,0
7,0.32,0.689812,250,0,12.589,2,24,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,2,6.29376,6.5838,3.53578,1.26388,0.188195,1,0,0,0,0,0,0,0,0,0
8,0.32,0.689812,250,0,12.589,2,25,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,3,6.29376,6.5838,3.53578,1.26388,0.161116,1,0,0,0,0,0,0,0,0,0
9,0.32,0.689812,250,0,12.589,2,26,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,4,6.29376,6.5838,3.53578,1.26388,0.135361,1,0,0,0,0,0,0,0,0,0
10,0.32,0.689812,250,0,12.589,2,27,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,5,6.29376,6.5838,3.53578,1.26388,0.111128,1,0,0,0,0,0,0,0,0,0
11,0.32,0.689812,250,0,12.589,2,28,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,6,6.29376,6.5838,3.53578,1.26388,0.0886044,1,0,0,0,0,0,0,0,0,0
12,0.32,0.689812,250,0,12.589,2,29,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,7,6.29376,6.5838,3.53578,1.26388,0.0679521,1,0,0,0,0,0,0,0,0,0
13,0.32,0.689812,250,0,12.589,2,30,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,8,6.29376,6.5838,3.53578,1.26388,0.0492927,1,0,0,0,0,0,0,0,0,0
14,0.32,0.689812,250,0,12.589,2,31,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,9,6.29376,6.5838,3.53578,1.26388,0.0327011,1,0,0,0,0,0,0,0,0,0
15,0.32,0.689812,250,0,12.589,2,32,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.0182031,1,0,0,0,0,0,0,0,0,0
16,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.00577691,1,0,0,0,0,0,0,0,0,0
17,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.00577691,1,1.89293,1.09545,1.79254,0,0,0,6.95322e-310,0,2.12196e-314
18,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.00577691,1,1.89293,1.09545,1.79254,2.58508,0,0,0,0,2.12196e-314
19,0.32,0.689812,250,0,12.589,2,33,3,1.58508,0.385468,0,9.72231,1.00399,1.05026,50,10,6.29376,6.5838,3.53578,1.26388,0.00577691,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
20,0.32,0.689812,250,0,12.589,2,33,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,6.29376,6.5838,3.53578,1.26388,0.00577691,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
21,0.32,0.689812,250,0,12.589,2,33,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,24.1213,25.2329,4.94718,1.76839,0.00577691,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
22,0.32,0.689812,250,0,12.589,2,24,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,24.1213,25.2329,4.94718,1.76839,-0.00515244,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
23,0.32,0.689812,250,0,12.589,2,24,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,24.1213,25.2329,4.94718,1.76839,-0.00515244,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,0,2.12196e-314
24,0.32,0.689812,250,0,12.589,2,24,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,24.1213,25.2329,4.94718,1.76839,-0.00515244,1,1.89293,1.09545,1.79254,2.58508,0,0.393459,0,0,2.12196e-314
25,0.32,0.689812,250,0,12.589,2,24,4.19753,1.58508,1.47733,0,9.72231,1.00399,1.05026,50,11,24.1213,25.2329,4.94718,1.76839,-0.00515244,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
26,0.32,0.689812,250,0,12.589,2,24,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,24.1213,25.2329,4.94718,1.76839,-0.00515244,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
27,0.32,0.689812,250,0,12.589,2,24,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,34.9892,36.6016,5.42926,1.94071,-0.00515244,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
28,0.32,0.689812,250,0,12.589,2,22,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,34.9892,36.6016,5.42926,1.94071,-0.0043892,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
29,0.32,0.689812,250,0,12.589,2,22,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,34.9892,36.6016,5.42926,1.94071,-0.0043892,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,0,2.12196e-314
30,0.32,0.689812,250,0,12.589,2,22,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,34.9892,36.6016,5.42926,1.94071,-0.0043892,1,1.89293,1.09545,1.79254,2.58508,0,0.393459,0,0,2.12196e-314
31,0.32,0.689812,250,0,12.589,2,22,4.60657,1.58508,2.14295,0,9.72231,1.00399,1.05026,50,12,34.9892,36.6016,5.42926,1.94071,-0.0043892,1,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
32,0.32,0.689812,250,0,12.589,2,22,4.7707,1.58508,2.46508,0,9.72231,1.00399,1.05026,50,13,34.9892,36.6016,5.42926,1.94071,-0.0043892,0,1.89293,1.09545,1.79254,0.969093,1.07367,0.393459,0.934228,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.34,0.689812,250,0,12.589,2,20,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,13,34.9892,36.6016,5.42926,1.94071,-0.0043892,0,0,0,0,0,0,0,0,0,0
5,0.34,0.689812,250,0,12.589,2,20,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,0,6.25518,6.58043,3.74551,1.31098,0,1,0,0,0,0,0,0,0,0,0
6,0.34,0.689812,250,0,12.589,2,23,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,1,6.25518,6.58043,3.74551,1.31098,0.219731,1,0,0,0,0,0,0,0,0,0
7,0.34,0.689812,250,0,12.589,2,24,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,2,6.25518,6.58043,3.74551,1.31098,0.191018,1,0,0,0,0,0,0,0,0,0
8,0.34,0.689812,250,0,12.589,2,25,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,3,6.25518,6.58043,3.74551,1.31098,0.16339,1,0,0,0,0,0,0,0,0,0
9,0.34,0.689812,250,0,12.589,2,26,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,4,6.25518,6.58043,3.74551,1.31098,0.137053,1,0,0,0,0,0,0,0,0,0
10,0.34,0.689812,250,0,12.589,2,27,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,5,6.25518,6.58043,3.74551,1.31098,0.112223,1,0,0,0,0,0,0,0,0,0
11,0.34,0.689812,250,0,12.589,2,28,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,6,6.25518,6.58043,3.74551,1.31098,0.0891082,1,0,0,0,0,0,0,0,0,0
12,0.34,0.689812,250,0,12.589,2,29,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,7,6.25518,6.58043,3.74551,1.31098,0.0678868,1,0,0,0,0,0,0,0,0,0
13,0.34,0.689812,250,0,12.589,2,30,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,8,6.25518,6.58043,3.74551,1.31098,0.0486966,1,0,0,0,0,0,0,0,0,0
14,0.34,0.689812,250,0,12.589,2,31,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,9,6.25518,6.58043,3.74551,1.31098,0.0316254,1,0,0,0,0,0,0,0,0,0
15,0.34,0.689812,250,0,12.589,2,32,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.0167087,1,0,0,0,0,0,0,0,0,0
16,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.00393097,1,0,0,0,0,0,0,0,0,0
17,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.00393097,1,1.89293,1.09545,1.82694,0,0,0,6.95322e-310,0,2.12196e-314
18,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.00393097,1,1.89293,1.09545,1.82694,2.65388,0,0,0,0,2.12196e-314
19,0.34,0.689812,250,0,12.589,2,33,3,1.65388,0.402199,0,9.90023,1.00451,1.05674,50,10,6.25518,6.58043,3.74551,1.31098,0.00393097,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
20,0.34,0.689812,250,0,12.589,2,33,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,6.25518,6.58043,3.74551,1.31098,0.00393097,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
21,0.34,0.689812,250,0,12.589,2,33,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,24.6908,25.9747,5.27941,1.84786,0.00393097,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
22,0.34,0.689812,250,0,12.589,2,24,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,24.6908,25.9747,5.27941,1.84786,-0.0109632,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
23,0.34,0.689812,250,0,12.589,2,24,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,24.6908,25.9747,5.27941,1.84786,-0.0109632,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,0,2.12196e-314
24,0.34,0.689812,250,0,12.589,2,24,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,24.6908,25.9747,5.27941,1.84786,-0.0109632,1,1.89293,1.09545,1.82694,2.65388,0,0.427565,0,0,2.12196e-314
25,0.34,0.689812,250,0,12.589,2,24,4.22859,1.65388,1.58759,0,9.90023,1.00451,1.05674,50,11,24.6908,25.9747,5.27941,1.84786,-0.0109632,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
26,0.34,0.689812,250,0,12.589,2,24,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,24.6908,25.9747,5.27941,1.84786,-0.0109632,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
27,0.34,0.689812,250,0,12.589,2,24,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,35.9461,37.8152,5.79915,2.02978,-0.0109632,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
28,0.34,0.689812,250,0,12.589,2,22,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,35.9461,37.8152,5.79915,2.02978,-0.0111681,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
29,0.34,0.689812,250,0,12.589,2,22,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,35.9461,37.8152,5.79915,2.02978,-0.0111681,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,0,2.12196e-314
30,0.34,0.689812,250,0,12.589,2,22,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,35.9461,37.8152,5.79915,2.02978,-0.0111681,1,1.89293,1.09545,1.82694,2.65388,0,0.427565,0,0,2.12196e-314
31,0.34,0.689812,250,0,12.589,2,22,4.64488,1.65388,2.31129,0,9.90023,1.00451,1.05674,50,12,35.9461,37.8152,5.79915,2.02978,-0.0111681,1,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
32,0.34,0.689812,250,0,12.589,2,22,4.81306,1.65388,2.66466,0,9.90023,1.00451,1.05674,50,13,35.9461,37.8152,5.79915,2.02978,-0.0111681,0,1.89293,1.09545,1.82694,0.994885,1.08164,0.427565,0.961827,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.36,0.689812,250,0,12.589,2,20,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,13,35.9461,37.8152,5.79915,2.02978,-0.0111681,0,0,0,0,0,0,0,0,0,0
5,0.36,0.689812,250,0,12.589,2,20,3,1.72424,0.41931,0,10.0548,1.00505,1.06361,50,0,6.21477,6.57686,3.95583,1.35915,0,1,0,0,0,0,0,0,0,0,0
